3732;Другие нарушения ПДД водителями 2. Нарушение правил проезда ж/д переездов 1. Выезд на полосу встречного движения 1. ;4;(67.5, 33.3);9.0;1.0;7.0;35.0;{'Дорожные знаки и светофоры': 1}
3767;Другие нарушения ПДД водителями 6. Неправильный выбор дистанции 8. Несоблюдение очередности проезда 5. Несоблюдение условий 1. разрешающих движение транспорта задним ходом 1. Нарушение правил проезда пешеходного перехода 2. Нахождение на проезжей части без цели её перехода 1. Неподчинение сигналам регулирования (пешеход) 1. ;25;(55.4, 37.8);27.0;1.0;42.0;80.0;{'Дорожная разметка': 2}
3842;Нарушение правил расположения ТС на проезжей части 1. Нарушение правил перестроения 1. Неправильный выбор дистанции 2. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Несоблюдение очередности проезда 1. Нарушение правил обгона 1. ;7;(56.8, 35.8);8.0;2.0;13.0;17.0;{'Деятельность органов власти в сфере безопасности дорожного движения': 1, 'Пешеходная инфраструктура': 2, 'Дорожные знаки и светофоры': 1, 'Дорожная разметка': 2, 'Качество дорожного покрытия': 1}
3857;Выезд на полосу встречного движения 3. Выезд на полосу встречного движения с разворотом 1. поворотом налево или объездом препятствия 1. Несоблюдение очередности проезда 2. Неправильный выбор дистанции 4. Другие нарушения ПДД водителями 1. Неподчинение сигналам регулирования (пешеход) 1. Нарушение правил проезда пешеходного перехода 1. ;14;(46.3, 48.0);25.0;0.0;29.0;44.0;{'Дорожные знаки и светофоры': 1, 'Дорожная разметка': 1}
3870;Неправильный выбор дистанции 3. Иные нарушения ПДД пешеходом 1. Превышение установленной скорости движения 3. Нарушение правил обгона 1. Нарушение правил проезда пешеходного перехода 1. Несоблюдение очередности проезда 3. Нарушение правил перестроения 1. Эксплуатация технически неисправного ТС 1. Выезд на полосу встречного движения 1. ;15;(45.3, 39.9);22.0;4.0;31.0;52.0;{'Качество дорожного покрытия': 2}
3923;Превышение установленной скорости движения 2. Неправильный выбор дистанции 1. Несоблюдение очередности проезда 2. Выезд на полосу встречного движения 1. ;6;(45.3, 41.6);22.0;3.0;13.0;28.0;{'Дорожные знаки и светофоры': 1}
3946;Нарушение правил расположения ТС на проезжей части 2. Нарушение правил проезда пешеходного перехода 1. Неправильный выбор дистанции 2. Иные нарушения ПДД пешеходом 1. Другие нарушения ПДД водителями 2. Нарушение правил перестроения 1. ;9;(59.7, 30.1);7.0;1.0;13.0;28.0;{'Качество дорожного покрытия': 1}
3995;Неправильный выбор дистанции 3. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Другие нарушения ПДД водителями 1. Выезд на полосу встречного движения 1. Несоответствие скорости конкретным условиям движения 1. Несоблюдение очередности проезда 1. Нарушение правил расположения ТС на проезжей части 1. ;9;(51.4, 46.1);11.0;2.0;15.0;32.0;{'Качество дорожного покрытия': 3}
4009;Неправильный выбор дистанции 4. Несоответствие скорости конкретным условиям движения 2. Нарушение правил расположения ТС на проезжей части 1. Нарушение правил перестроения 2. ;9;(59.9, 30.4);9.0;0.0;22.0;35.0;{'Пешеходная инфраструктура': 3, 'Дорожные знаки и светофоры': 7, 'Дорожная разметка': 2, 'Качество дорожного покрытия': 1, 'Деятельность органов власти в сфере безопасности дорожного движения': 2}
4042;Несоответствие скорости конкретным условиям движения 1. Неправильный выбор дистанции 1. ;2;(55.0, 37.8);4.0;2.0;8.0;22.0;{'Качество дорожного покрытия': 1}
4086;Другие нарушения ПДД водителями 1. ;1;(59.7, 29.3);2.0;0.0;1.0;2.0;{'Качество дорожного покрытия': 1}
4121;Несоблюдение очередности проезда 1. Неправильный выбор дистанции 2. ;3;(54.7, 82.5);6.0;0.0;6.0;9.0;{'Дорожные знаки и светофоры': 1, 'Качество дорожного покрытия': 2, 'Ремонтные работы': 1}
4134;Неправильный выбор дистанции 4. Нарушение правил расположения ТС на проезжей части 2. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Другие нарушения ПДД водителями 1. Несоблюдение очередности проезда 1. Выезд на полосу встречного движения с разворотом 1. поворотом налево или объездом препятствия 1. Несоответствие скорости конкретным условиям движения 3. Нахождение на проезжей части без цели её перехода 1. ;15;(55.3, 86.1);13.0;0.0;18.0;34.0;{'Пешеходная инфраструктура': 1, 'Дорожная разметка': 1}
4141;Несоответствие скорости конкретным условиям движения 5. Неправильный выбор дистанции 5. Превышение установленной скорости движения 2. Нарушение правил перестроения 1. Другие нарушения ПДД водителями 1. Нарушения правил пользования общественным транспортом 1. Несоблюдение очередности проезда 1. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. ;17;(57.9, 56.1);22.0;1.0;33.0;53.0;{'Дорожные знаки и светофоры': 1, 'Пешеходная инфраструктура': 1}
4143;Другие нарушения ПДД водителями 1. Нарушение правил проезда пешеходного перехода 1. Нарушение правил расположения ТС на проезжей части 3. Неправильный выбор дистанции 2. Нарушение правил обгона 1. Выезд на полосу встречного движения 1. ;9;(60.1, 29.8);16.0;1.0;15.0;33.0;{'Ремонтные работы': 1}
4178;Другие нарушения ПДД водителями 1. Несоблюдение очередности проезда 1. ;2;(54.0, 37.3);2.0;0.0;3.0;15.0;{'Дорожные знаки и светофоры': 2}
4189;Другие нарушения ПДД водителями 3. Нахождение на проезжей части без цели её перехода 1. Нарушение правил проезда пешеходного перехода 1. Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 1. ;7;(57.0, 63.7);8.0;3.0;8.0;24.0;{'Пешеходная инфраструктура': 1}
4236;Несоблюдение очередности проезда 2. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 2. Нарушение правил перестроения 1. Другие нарушения ПДД водителями 2. Нахождение на проезжей части без цели её перехода 1. Нарушение правил расположения ТС на проезжей части 1. Выезд на полосу встречного движения 1. ;10;(54.9, 73.2);12.0;2.0;18.0;24.0;{'Дорожные знаки и светофоры': 2, 'Деятельность органов власти в сфере безопасности дорожного движения': 1, 'Пешеходная инфраструктура': 2}
4297;Иные нарушения ПДД пешеходом 1. Иные нарушения ПДД пассажирами 1. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 2. Несоблюдение очередности проезда 4. Нарушение правил проезда пешеходного перехода 3. Нарушение правил обгона 1. Неправильный выбор дистанции 4. Другие нарушения ПДД водителями 1. Несоответствие скорости конкретным условиям движения 2. Выезд на полосу встречного движения 4. Другие нарушения иных участников дорожного движения 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Несоблюдение условий 1. разрешающих движение транспорта задним ходом 1. ;27;(59.9, 30.6);34.0;3.0;42.0;71.0;{'Пешеходная инфраструктура': 2, 'Деятельность органов власти в сфере безопасности дорожного движения': 1, 'Дорожные знаки и светофоры': 1, 'Ремонтные работы': 1}
4329;Превышение установленной скорости движения 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Неподчинение сигналам регулирования (пешеход) 1. Другие нарушения ПДД водителями 1. Несоблюдение бокового интервала 1. Неправильный выбор дистанции 1. ;6;(57.8, 55.9);10.0;1.0;8.0;17.0;{'Дорожные знаки и светофоры': 1}
4348; 1. Неправильный выбор дистанции 2. Другие нарушения ПДД водителями 1. Разворот в местах, где разворот запрещён 1. Выезд на полосу встречного движения 1. Нарушение правил расположения ТС на проезжей части 1. ;7;(56.2, 43.5);8.0;0.0;12.0;16.0;{'Дорожные знаки и светофоры': 1, 'Качество дорожного покрытия': 3}
4394;Несоответствие скорости конкретным условиям движения 3. Выезд на полосу встречного движения 3. Превышение установленной скорости движения 1. Неправильный выбор дистанции 3. ;10;(56.8, 44.5);16.0;1.0;14.0;25.0;{'Качество дорожного покрытия': 1}
4437;Нарушение правил расположения ТС на проезжей части 1. Неправильный выбор дистанции 1. Нарушение правил обгона 1. Выезд на полосу встречного движения 1. ;4;(57.5, 39.9);3.0;1.0;12.0;11.0;{'Качество дорожного покрытия': 1}
4456;Несоблюдение очередности проезда 3. Выезд на полосу встречного движения 2. Неправильный выбор дистанции 3. Превышение установленной скорости движения 3. Другие нарушения ПДД водителями 3. ;14;(44.6, 33.7);15.0;2.0;26.0;62.0;{'Качество дорожного покрытия': 4}
4458; 1. Несоблюдение очередности проезда 3. Нарушение правил расположения ТС на проезжей части 1. Управление велосипедом 1. не оснащённым светоотражающими элементами 1. ;7;(57.2, 41.1);14.0;2.0;12.0;22.0;{'Пешеходная инфраструктура': 1}
4470;Другие нарушения ПДД водителями 1. ;1;(69.0, 33.0);1.0;0.0;2.0;12.0;{'Дорожные знаки и светофоры': 1}
4490;Несоблюдение бокового интервала 1. Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. Иные нарушения ПДД пешеходом 1. ;3;(43.7, 44.0);3.0;2.0;4.0;7.0;{'Качество дорожного покрытия': 1}
4563;Несоблюдение бокового интервала 1. Превышение установленной скорости движения 1. Выезд на полосу встречного движения с разворотом 1. поворотом налево или объездом препятствия 1. ;4;(44.5, 33.9);8.0;0.0;6.0;11.0;{'Качество дорожного покрытия': 2}
4566;Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 1. Несоблюдение очередности проезда 1. ;3;(55.2, 37.1);9.0;0.0;6.0;11.0;{'Дорожные знаки и светофоры': 1}
4603;Нарушение правил расположения ТС на проезжей части 1. Выезд на полосу встречного движения 1. Несоблюдение очередности проезда 2. ;4;(55.2, 61.5);4.0;2.0;9.0;11.0;{'Качество дорожного покрытия': 1}
4697;Нарушение требований сигналов светофора 3. Выезд на полосу встречного движения 3. Нарушение правил расположения ТС на проезжей части 3. Иные нарушения ПДД пешеходом 1. Другие нарушения ПДД водителями 7. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Неправильный выбор дистанции 6. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Нарушение правил проезда пешеходного перехода 1. Несоблюдение очередности проезда 1. ;27;(57.6, 39.7);37.0;3.0;47.0;90.0;{'Качество дорожного покрытия': 1}
4710;Другие нарушения ПДД водителями 5. Несоблюдение очередности проезда 2. Неправильный выбор дистанции 2. ;9;(54.0, 38.2);8.0;4.0;15.0;24.0;{'Качество дорожного покрытия': 1}
4719;Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Нарушение правил проезда пешеходного перехода 2. ;3;(54.8, 37.3);3.0;1.0;3.0;6.0;{'Пешеходная инфраструктура': 1}
4735;Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 1. ;2;(55.6, 60.6);2.0;0.0;3.0;14.0;{'Деятельность органов власти в сфере безопасности дорожного движения': 1}
4754;Другие нарушения ПДД водителями 6. Выезд на полосу встречного движения 1. Несоблюдение очередности проезда 1. ;8;(52.3, 104.1);16.0;0.0;12.0;52.0;{'Пешеходная инфраструктура': 2}
4776;Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 1. Превышение установленной скорости движения 1. Выезд на полосу встречного движения в местах, где это запрещено 1. ;4;(44.3, 40.8);5.0;1.0;8.0;19.0;{'Дорожные знаки и светофоры': 1}
4777;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. Нарушение правил проезда пешеходного перехода 1. ;2;(59.7, 30.5);1.0;1.0;3.0;4.0;{'Качество дорожного покрытия': 1, 'Пешеходная инфраструктура': 1}
4844;Несоответствие скорости конкретным условиям движения 1. ;1;(56.9, 44.6);1.0;0.0;1.0;2.0;{'Качество дорожного покрытия': 1}
4927;Несоблюдение очередности проезда 3. Нарушение правил расположения ТС на проезжей части 4. Неправильный выбор дистанции 1. Выезд на полосу встречного движения 3. Выезд на полосу встречного движения с разворотом 1. поворотом налево или объездом препятствия 1. ;13;(51.6, 39.4);14.0;7.0;27.0;32.0;{'Пешеходная инфраструктура': 1}
4993;Нарушение правил расположения ТС на проезжей части 2. Выезд на полосу встречного движения 1. Другие нарушения ПДД водителями 2. Нахождение на проезжей части без цели её перехода 1. ;6;(52.0, 113.5);8.0;0.0;8.0;16.0;{'Качество дорожного покрытия': 2}
5045;Нарушение правил расположения ТС на проезжей части 3. Несоответствие скорости конкретным условиям движения 1. Неправильный выбор дистанции 2. Нарушение правил перестроения 1. Несоблюдение бокового интервала 1. Нарушение правил остановки и стоянки 1. ;9;(60.0, 30.1);10.0;1.0;16.0;40.0;{'Деятельность органов власти в сфере безопасности дорожного движения': 1}
5087;Несоблюдение очередности проезда 3. Превышение установленной скорости движения 2. Выезд на полосу встречного движения 1. Нарушение правил расположения ТС на проезжей части 1. ;7;(45.3, 41.7);9.0;4.0;14.0;18.0;{'Дорожные знаки и светофоры': 2}
5098;Несоответствие скорости конкретным условиям движения 2. Другие нарушения ПДД водителями 3. Несоблюдение очередности проезда 1. ;6;(58.0, 38.8);8.0;0.0;7.0;43.0;{'Дорожные знаки и светофоры': 1, 'Качество дорожного покрытия': 1}
5116;Выезд на полосу встречного движения 3. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;4;(56.4, 84.9);6.0;1.0;7.0;12.0;{'Пешеходная инфраструктура': 4, 'Дорожные знаки и светофоры': 2, 'Качество дорожного покрытия': 1}
5128;Выезд на полосу встречного движения 3. Нарушение правил проезда пешеходного перехода 1. Другие нарушения ПДД водителями 1. Нарушение правил расположения ТС на проезжей части 1. Несоблюдение очередности проезда 1. Неправильный выбор дистанции 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;9;(59.8, 30.9);12.0;1.0;17.0;33.0;{'Пешеходная инфраструктура': 1}
5171;Выезд на полосу встречного движения 2. Несоблюдение очередности проезда 1. Неправильный выбор дистанции 1. Иные нарушения ПДД пассажирами 1. Нарушение правил перестроения 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;7;(44.9, 33.8);6.0;6.0;17.0;21.0;{'Пешеходная инфраструктура': 1}
5198;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. Неправильный выбор дистанции 2. Несоблюдение очередности проезда 1. ;4;(50.6, 36.6);5.0;0.0;7.0;8.0;{'Дорожные знаки и светофоры': 1}
5235;Нахождение на проезжей части без цели её перехода 1. Несоответствие скорости конкретным условиям движения 2.  1. Неправильный выбор дистанции 1. Превышение установленной скорости движения 1. Нарушение правил расположения ТС на проезжей части 1. Нарушение правил обгона 1. ;8;(56.1, 43.7);10.0;1.0;12.0;50.0;{'Пешеходная инфраструктура': 1}
5268;Нарушение правил проезда пешеходного перехода 1. Несоблюдение очередности проезда 1. Пересечение велосипедистом проезжей части по пешеходному переходу 1. Иные нарушения ПДД пешеходом 1. Несоответствие скорости конкретным условиям движения 1. ;5;(57.6, 63.0);6.0;0.0;7.0;10.0;{'Пешеходная инфраструктура': 1}
5314;Нарушение правил расположения ТС на проезжей части 1. Нарушение правил перестроения 1. Несоответствие скорости конкретным условиям движения 2. ;4;(54.6, 39.7);8.0;0.0;5.0;19.0;{'Дорожные знаки и светофоры': 2, 'Пешеходная инфраструктура': 1}
5332;Другие нарушения ПДД водителями 1. Нарушение правил обгона 1. ;2;(59.7, 30.9);3.0;0.0;3.0;14.0;{'Деятельность органов власти в сфере безопасности дорожного движения': 1}
5343;Другие нарушения ПДД водителями 1. ;1;(58.2, 68.2);1.0;0.0;2.0;2.0;{'Пешеходная инфраструктура': 2, 'Дорожные знаки и светофоры': 1}
5359;Нарушение правил перестроения 1. Нарушение требований дорожных знаков 1.  1. ;3;(46.2, 47.9);4.0;0.0;5.0;18.0;{'Пешеходная инфраструктура': 1}
5372;Несоблюдение очередности проезда 2. Другие нарушения ПДД водителями 4. Иные нарушения ПДД пешеходом 1. Нарушение правил обгона 1. Неправильный выбор дистанции 2. Нарушение правил проезда пешеходного перехода 1. ;11;(53.9, 38.1);18.0;1.0;16.0;37.0;{'Качество дорожного покрытия': 1, 'Дорожная разметка': 1}
5439;Нарушение правил проезда пешеходного перехода 1. ;1;(53.3, 83.6);2.0;0.0;1.0;2.0;{'Пешеходная инфраструктура': 2}
5454;Несоответствие скорости конкретным условиям движения 2. Выезд на полосу встречного движения с разворотом 1. поворотом налево или объездом препятствия 1. Неправильный выбор дистанции 5. Несоблюдение очередности проезда 1. Разворот в местах, где разворот запрещён 1. Выезд на полосу встречного движения 1. Другие нарушения ПДД водителями 3. ;15;(54.1, 37.5);13.0;2.0;32.0;58.0;{'Пешеходная инфраструктура': 2, 'Деятельность органов власти в сфере безопасности дорожного движения': 2, 'Дорожные знаки и светофоры': 2, 'Дорожная разметка': 1}
5455;Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Нарушение правил расположения ТС на проезжей части 2. Несоблюдение очередности проезда 1. Другие нарушения ПДД водителями 1. ;5;(52.5, 85.2);6.0;1.0;7.0;11.0;{'Пешеходная инфраструктура': 1, 'Деятельность органов власти в сфере безопасности дорожного движения': 1}
5471;Нарушение правил остановки и стоянки 1. Превышение установленной скорости движения 1. Неправильный выбор дистанции 3. Нарушение правил перестроения 2. Другие нарушения ПДД водителями 1. Несоблюдение бокового интервала 1. ;9;(56.3, 43.9);11.0;0.0;14.0;20.0;{'Дорожная разметка': 1, 'Качество дорожного покрытия': 2}
5473;Другие нарушения ПДД водителями 1. ;1;(55.3, 89.2);1.0;0.0;1.0;2.0;{'Качество дорожного покрытия': 1}
5497;Нарушение правил расположения ТС на проезжей части 1. ;1;(54.5, 52.7);2.0;0.0;1.0;2.0;{'Пешеходная инфраструктура': 1}
5530;Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Другие нарушения ПДД водителями 1. Нарушение правил расположения ТС на проезжей части 4. Несоответствие скорости конкретным условиям движения 1. Неправильный выбор дистанции 5. Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. Выезд на полосу встречного движения в местах, где это запрещено 1. ;14;(56.1, 47.4);21.0;0.0;24.0;66.0;{'Качество дорожного покрытия': 1}
5540;Неправильный выбор дистанции 1. Несоблюдение очередности проезда 2. Нарушение правил пользования внешними световыми приборами 1. Несоблюдение бокового интервала 1. ;5;(54.8, 82.9);9.0;3.0;12.0;17.0;{'Дорожные знаки и светофоры': 1}
5570;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. Несоблюдение очередности проезда 1. Нарушение правил расположения ТС на проезжей части 1. Нахождение на проезжей части без цели её перехода 1. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 2. ;6;(55.2, 61.2);7.0;1.0;8.0;14.0;{'Дорожные знаки и светофоры': 1, 'Пешеходная инфраструктура': 1}
5595;Другие нарушения ПДД водителями 1. Несоответствие скорости конкретным условиям движения 1. Несоблюдение очередности проезда 1. ;3;(56.0, 92.8);2.0;1.0;6.0;6.0;{'Качество дорожного покрытия': 2, 'Дорожные знаки и светофоры': 3, 'Дорожная разметка': 3, 'Пешеходная инфраструктура': 1}
5597;Несоблюдение очередности проезда 2. Нахождение на проезжей части без цели её перехода 2. Нарушение правил обгона 1. Выезд на полосу встречного движения 2. Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 1. ;9;(54.1, 45.1);10.0;1.0;14.0;18.0;{'Пешеходная инфраструктура': 1, 'Дорожные знаки и светофоры': 1}
5598;Неправильный выбор дистанции 1. Нарушение правил расположения ТС на проезжей части 3. Несоответствие скорости конкретным условиям движения 1. ;5;(55.4, 60.7);5.0;1.0;6.0;30.0;{'Качество дорожного покрытия': 1}
5640;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. Неправильный выбор дистанции 1. ;2;(59.4, 56.7);1.0;1.0;4.0;4.0;{'Дорожные знаки и светофоры': 1}
5734;Нарушение правил расположения ТС на проезжей части 1. Другие нарушения ПДД водителями 2. Выезд на полосу встречного движения 1. Неправильный выбор дистанции 1. Нарушение правил обгона 1. ;6;(55.5, 89.1);11.0;0.0;11.0;29.0;{'Дорожные знаки и светофоры': 1}
5770;Несоблюдение очередности проезда 3. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 3. Нарушение правил расположения ТС на проезжей части 6. Неправильный выбор дистанции 5. Несоблюдение бокового интервала 2. Несоответствие скорости конкретным условиям движения 1. Ожидание маршрутного ТС на проезжей части 1. вне посадочных площадок 1. тротуаров и обочин (при их наличии) 1. Несоблюдение условий 1. разрешающих движение транспорта задним ходом 1. Иные нарушения ПДД пешеходом 1. Переход проезжей части в запрещённом месте (оборудованном пешеходными ограждениями) 1. Нарушение правил проезда пешеходного перехода 1. Выезд на полосу встречного движения в местах, где это запрещено 1. ;29;(54.6, 39.6);30.0;1.0;46.0;80.0;{'Пешеходная инфраструктура': 1, 'Качество дорожного покрытия': 3, 'Дорожная разметка': 1, 'Деятельность органов власти в сфере безопасности дорожного движения': 1, 'Дорожные знаки и светофоры': 1}
5800;Выезд на полосу встречного движения с разворотом 1. поворотом налево или объездом препятствия 1. Несоблюдение очередности проезда 1. Несоответствие скорости конкретным условиям движения 1. ;4;(54.8, 83.0);2.0;1.0;7.0;8.0;{'Пешеходная инфраструктура': 1, 'Дорожная разметка': 1}
5900;Выезд на полосу встречного движения 1. Иные нарушения ПДД пешеходом 1. Нарушение правил расположения ТС на проезжей части 3. ;5;(54.5, 53.6);3.0;2.0;7.0;30.0;{'Пешеходная инфраструктура': 1}
5948;Неправильный выбор дистанции 1. Выезд на полосу встречного движения 1. ;2;(54.6, 85.9);4.0;0.0;4.0;6.0;{'Пешеходная инфраструктура': 1}
5954;Неправильный выбор дистанции 1. ;1;(52.2, 104.3);2.0;0.0;2.0;3.0;{'Дорожная разметка': 1, 'Пешеходная инфраструктура': 1, 'Дорожные знаки и светофоры': 1}
5997;Несоблюдение очередности проезда 2. Другие нарушения ПДД водителями 6. Неправильный выбор дистанции 1. Нарушение правил проезда пешеходного перехода 1. Выезд на полосу встречного движения 1. ;11;(44.6, 33.5);21.0;2.0;20.0;43.0;{'Деятельность органов власти в сфере безопасности дорожного движения': 1, 'Качество дорожного покрытия': 1, 'Пешеходная инфраструктура': 2}
6044;Другие нарушения ПДД водителями 2. Выезд на полосу встречного движения 2. Неправильный выбор дистанции 2. ;6;(56.9, 40.9);15.0;2.0;11.0;30.0;{'Пешеходная инфраструктура': 1, 'Дорожные знаки и светофоры': 2}
6075;Нарушение правил расположения ТС на проезжей части 4. Другие нарушения ПДД водителями 2. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Нарушение правил обгона 1. ;8;(53.2, 50.3);10.0;0.0;10.0;25.0;{'Дорожные знаки и светофоры': 1, 'Качество дорожного покрытия': 2}
6077;Нарушение правил проезда пешеходного перехода 1. Выезд на полосу встречного движения с разворотом 1. поворотом налево или объездом препятствия 1. Превышение установленной скорости движения 1. Несоблюдение бокового интервала 1. Нарушение правил перестроения 1. Эксплуатация технически неисправного ТС 1. ;7;(56.3, 43.7);5.0;1.0;10.0;13.0;{'Пешеходная инфраструктура': 1}
6082;Нарушение требований сигналов светофора 2. Превышение установленной скорости движения 3. Несоответствие скорости конкретным условиям движения 2. ;7;(55.4, 35.5);15.0;3.0;14.0;46.0;{'Деятельность органов власти в сфере безопасности дорожного движения': 1}
6096;Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 2. Несоблюдение очередности проезда 4. Выезд на полосу встречного движения 2. Нарушение правил расположения ТС на проезжей части 3. Несоответствие скорости конкретным условиям движения 4. ;15;(44.0, 42.8);23.0;3.0;23.0;42.0;{'Дорожная разметка': 1, 'Качество дорожного покрытия': 1}
6134;Нарушение правил проезда пешеходного перехода 3. Нарушение правил перестроения 1. Другие нарушения ПДД водителями 1. ;5;(44.0, 39.0);5.0;1.0;5.0;10.0;{'Пешеходная инфраструктура': 1}
6148;Несоблюдение очередности проезда 1. Неправильный выбор дистанции 1. ;2;(54.4, 48.2);4.0;0.0;5.0;6.0;{'Качество дорожного покрытия': 1}
6186;Несоблюдение очередности проезда 1. ;1;(45.3, 33.9);7.0;0.0;2.0;6.0;{'Деятельность органов власти в сфере безопасности дорожного движения': 1}
6193;Нарушение правил проезда пешеходного перехода 1. Неправильный выбор дистанции 2. Другие нарушения ПДД водителями 6. Несоблюдение очередности проезда 2. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 1. ;14;(54.4, 36.2);17.0;0.0;22.0;42.0;{'Пешеходная инфраструктура': 1}
6226;Нарушение правил расположения ТС на проезжей части 3. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 3. Несоблюдение очередности проезда 1. Выезд на полосу встречного движения в местах, где это запрещено 2. Нарушение требований линий разметки 1. ;12;(54.2, 48.1);21.0;4.0;18.0;32.0;{'Дорожная разметка': 1}
6277;Неправильный выбор дистанции 2. Переход проезжей части в запрещённом месте (оборудованном пешеходными ограждениями) 1. ;3;(55.2, 61.3);4.0;1.0;6.0;9.0;{'Дорожные знаки и светофоры': 2, 'Пешеходная инфраструктура': 2, 'Качество дорожного покрытия': 9, 'Деятельность органов власти в сфере безопасности дорожного движения': 5}
