27;2081;20181015;Дорожные знаки и светофоры;Установите  пожалуйста  стрелку на светофоре ;Министерство развития инфраструктуры Калининградской области ;0;0;(54.7, 20.5)
25;2084;20181015;Качество дорожного покрытия;Ужасное качество дорожного покрытия  отсутствие разметки;;0;0;(54.8, 99.0)
65;2082;20181015;Деятельность органов власти в сфере безопасности дорожного движения;Двор по улице Рощинской;Отдел развития электронного правительства Департамента информатизации и связи Свердловской области;0;0;(56.7, 60.6)
65;2075;20181014;Пешеходная инфраструктура;Нет пешеходного перехода ;Отдел развития электронного правительства Департамента информатизации и связи Свердловской области;1;0;(56.7, 60.5)
97;2074;20181013;Качество дорожного покрытия;Большая яма во дворе.;;1;0;(56.1, 47.4)
46;2073;20181013;Качество дорожного покрытия;Необходимо отремонтировать дорожное полотно;;0;0;(56.1, 38.1)
45;2067;20181012;Дорожные знаки и светофоры;Убедительная просьба обратить внимание на мое предложение;Правительство Москвы;0;0;(55.7, 37.7)
45;2066;20181012;Пассажироперевозки;Нарушение правид доржного движения;Правительство Москвы;0;0;(55.8, 37.7)
75;2070;20181012;Дорожная разметка;Отсутствие дорожной разметки и дорожных знаков на перекрестке.;;0;0;(55.7, 60.6)
75;2072;20181012;Дорожная разметка;"Отсутствие дорожной разметки и дорожного знака ""Пешеходный переход"".";;0;0;(55.7, 60.6)
22;2071;20181012;Пешеходная инфраструктура;Отсутствует пешеходный переход (г. Нижний Новгород  ул. Карпинского д. 29);Министерство транспорта и автомобильных дорог Нижегородской области;0;0;(56.3, 43.8)
41;2069;20181012;Дорожные знаки и светофоры;Светофоры в п. Колтуши и п. Разметелево;;0;0;(59.9, 30.6)
01;2068;20181012;Качество дорожного покрытия;Разрушенная дорога.;Министерство строительства, транспорта, жилищно-коммунального хозяйства Алтайского края;0;0;(53.1, 83.2)
57;2065;20181011;Пешеходная инфраструктура;Пешеходный переход;;1;0;(58.0, 56.1)
75;2064;20181011;Деятельность органов власти в сфере безопасности дорожного движения;Отсутствие наружного освещения в зоне отдыха и пешеходной зоне.;;1;0;(55.7, 60.6)
75;2063;20181011;Деятельность органов власти в сфере безопасности дорожного движения;Отсутствие наружного освещения на перекрёстке.;;0;0;(55.7, 60.7)
50;2058;20181011;Пешеходная инфраструктура;Очень опасный пешеходный переход;;0;0;(54.9, 82.9)
22;2061;20181011;Дорожные знаки и светофоры;Нужна секция со стрелкой на светофоре;Министерство транспорта и автомобильных дорог Нижегородской области;0;0;(56.2, 43.4)
75;2060;20181011;Деятельность органов власти в сфере безопасности дорожного движения;Отсутствие наружного освещения  ненадлежащее содержание автомобильной городской инфраструктуры.;;0;0;(55.7, 60.6)
75;2062;20181011;Деятельность органов власти в сфере безопасности дорожного движения;Наружное освещение и дорожное полотно.;;0;0;(55.7, 60.7)
57;2047;20181010;Пешеходная инфраструктура;Небезопасный пешеходный переход  ост. Сосновый бор  г. Пермь;;4;0;(58.0, 56.1)
67;2053;20181010;Дорожные знаки и светофоры;Светофор  который не видно совсем;;2;0;(44.5, 33.4)
36;2048;20181010;Дорожные знаки и светофоры;Запретить парковку;;2;0;(53.2, 50.2)
718;2054;20181010;Пешеходная инфраструктура;Установка искусственной неровности  для ограничения скорости автомобилей;;0;0;(61.0, 72.6)
53;2052;20181010;Пешеходная инфраструктура;Нет тротуара для детей  идущих в школу;;0;0;(51.7, 55.1)
45;2056;20181010;Дорожные знаки и светофоры;Знаки направления движения и разметка;Правительство Москвы;0;0;(55.7, 37.5)
78;2049;20181010;Пешеходная инфраструктура;Поставить светофор или просто зебру;;0;0;(57.6, 39.8)
78;2050;20181010;Дорожные знаки и светофоры;Проезд перекрестка Чкалова-Кирова ;;0;0;(58.0, 38.8)
75;2051;20181010;Дорожные знаки и светофоры;Зеленая стрелка направо;;0;0;(53.3, 58.9)
45;2055;20181010;Качество дорожного покрытия;Яма;;0;0;(55.8, 37.5)
75;2039;20181009;Пешеходная инфраструктура;Безопасность детей;;1;0;(53.4, 58.9)
47;2046;20181009;Дорожные знаки и светофоры;Знаки приоритета только в одном направление;Министерство транспорта и дорожного хозяйства Мурманской области;0;0;(69.0, 33.0)
45;2045;20181009;Пешеходная инфраструктура;Нужен пешеходный переход ;Правительство Москвы;0;0;(55.8, 37.7)
63;2042;20181009;Пешеходная инфраструктура;Лежачий полицейский;;0;0;(51.5, 45.9)
36;2041;20181009;Дорожные знаки и светофоры;"Установка знака знака 3.27 ""Остановка запрещена""";;0;0;(53.2, 50.2)
03;2040;20181009;Пешеходная инфраструктура;Поставить знак пешеходного перехода через улицу Новороссийскую;;0;0;(45.0, 39.0)
45;2043;20181009;Дорожная разметка;Отсутствует разметка ;Правительство Москвы;0;0;(55.7, 37.5)
40;2038;20181009;Деятельность органов власти в сфере безопасности дорожного движения;Необходим разделитель;;6;0;(59.8, 30.1)
40;2036;20181008;Пешеходная инфраструктура;Отсутствие искусственных неровностей на пешеходном переходе ;;1;0;(59.7, 30.5)
65;2032;20181008;Пешеходная инфраструктура;НЕОБХОДИМЫ лежачие полицейские;;0;0;(56.8, 62.0)
46;2037;20181008;Дорожные знаки и светофоры;Установка свтофора;;0;0;(55.9, 37.7)
64;2034;20181008;Деятельность органов власти в сфере безопасности дорожного движения;Опасная обстановка на дорогах частного сектора.;;0;0;(46.9, 142.6)
80;2031;20181008;Дорожные знаки и светофоры;Режим светофора;;0;0;(54.7, 56.0)
73;2035;20181008;Дорожная разметка;Запретить обгон  установить знак Обгон запрещен на протяжении 1 км  нанести разметку и поставить барьерное ограждение трассы ;;0;0;(54.2, 48.1)
53;2028;20181007;Деятельность органов власти в сфере безопасности дорожного движения;Отсутствует дорога к жилому микрорайону.;;21;0;(51.7, 55.1)
35;2029;20181007;Деятельность органов власти в сфере безопасности дорожного движения;Массовый сквозной проезд через жилую зону;Государственный комитет дорожного хозяйства Республики Крым;3;0;(45.3, 36.4)
75;2025;20181007;Деятельность органов власти в сфере безопасности дорожного движения;Ухудшение безопасности дорожного движения;;1;0;(55.7, 60.7)
75;2026;20181007;Дорожная разметка;"Отсутствие разметки и знака ""Пешеходный переход""";;0;0;(55.7, 60.6)
46;2027;20181007;Дорожные знаки и светофоры;Дорожный знак;;0;0;(55.6, 37.8)
46;2030;20181008;Дорожные знаки и светофоры;Необходим светофор;;0;0;(55.8, 37.3)
54;2023;20181006;Качество дорожного покрытия;Повреждения дорожного полотна;;1;0;(52.9, 36.0)
75;2019;20181005;Деятельность органов власти в сфере безопасности дорожного движения;Проезд а/м через остановку;;2;0;(55.1, 61.3)
50;2018;20181005;Пешеходная инфраструктура;Установить нерегулируемый пешеходный переход;;0;0;(55.0, 82.9)
50;2021;20181005;Качество дорожного покрытия;Неудовлетворительное состояние дороги;;0;0;(55.9, 76.9)
50;2020;20181005;Дорожные знаки и светофоры;Перенастроить работу светофора;;0;0;(54.9, 83.1)
80;2009;20181004;Качество дорожного покрытия;Ремонт ямы;;0;0;(52.7, 55.8)
36;2007;20181004;Пешеходная инфраструктура;Необходим пешеходный переход или светофор;;0;0;(53.1, 50.1)
40;2016;20181004;Ремонтные работы;Перекресток улиц Бассейной и пр. Космонавтов перекрыли забором 3 полосы. Ограниченная видимость встречного движения;;0;0;(59.8, 30.3)
94;2014;20181004;Дорожные знаки и светофоры;Изменение режима работы светофора;Министерство транспорта и дорожного хозяйства Удмуртской Республики;0;0;(56.9, 53.2)
75;2008;20181004;Пешеходная инфраструктура;"Отсутствие разметки и знака ""Пешеходный переход""";;0;0;(55.7, 60.7)
45;2015;20181004;Пешеходная инфраструктура;Лежачий полицейский;Правительство Москвы;0;0;(55.7, 37.8)
36;2012;20181004;Дорожные знаки и светофоры;Светофор около школы;;0;0;(53.1, 50.1)
45;2013;20181004;Дорожные знаки и светофоры;Отсутствие светофора;Правительство Москвы;0;0;(55.5, 37.5)
45;2011;20181004;Дорожные знаки и светофоры;Необходима диагональная разметка (зебра) на светофоре;Правительство Москвы;0;0;(55.7, 37.6)
03;2004;20181004;Дорожные знаки и светофоры;Уже четвертый месяц не горит запрещающий сигнал для пешеходов на перекрестке;;0;0;(44.6, 37.7)
71;2010;20181004;Качество дорожного покрытия;Отсутствует дорога;Главное управление строительства Тюменской области;0;0;(57.2, 65.5)
46;2001;20181003;Деятельность органов власти в сфере безопасности дорожного движения;Установить камеру против обочичнеков.;;1;0;(55.8, 37.3)
25;2000;20181003;Пешеходная инфраструктура;Пешеходный переход;;1;0;(52.2, 104.2)
57;2003;20181003;Пешеходная инфраструктура;Опасный пешеходный переход;;0;0;(57.9, 56.1)
69;2005;20181003;Дорожные знаки и светофоры;Необходим светофор ;Комитет транспортной инфраструктуры и связи Департамента транспорта, дорожной деятельности и связи Томской области;0;0;(56.4, 84.9)
46;2002;20181003;Пешеходная инфраструктура;Установка ИДН;;0;0;(55.8, 37.3)
69;2006;20181003;Пешеходная инфраструктура;Переместить мусорные контейнеры;;0;0;(56.4, 84.9)
69;1996;20181002;Пешеходная инфраструктура;Опасный пешеходный переход;Комитет транспортной инфраструктуры и связи Департамента транспорта, дорожной деятельности и связи Томской области;1;0;(56.4, 84.9)
07;1999;20181002;Пешеходная инфраструктура;Отсутствие искусственных неровностей;Министерство дорожного хозяйства и транспорта Ставропольского края;1;0;(45.4, 41.2)
92;1993;20181002;Пешеходная инфраструктура;Пешеходный переход через Магистральную ул. возле пересечения с Яшь кыч ул.;;0;0;(55.7, 49.1)
75;1995;20181002;Деятельность органов власти в сфере безопасности дорожного движения;Отсутствие наружного освещени  ненадлежащее содержание автомобильной городской инфраструктуры.;;0;0;(55.6, 60.6)
92;1994;20181002;Дорожные знаки и светофоры;"Правомерность установки знаков ""Остановка запрещена""";;0;0;(55.3, 50.9)
73;1998;20181002;Качество дорожного покрытия;Проведение проверки выездной ;;0;0;(54.2, 48.2)
52;1997;20181002;Пешеходная инфраструктура;Светофор;;0;0;(54.9, 73.4)
80;1990;20181001;Дорожные знаки и светофоры;Установка знака;;10;0;(54.6, 56.1)
40;1986;20181001;Дорожные знаки и светофоры;Пробки во дворе и проездной двор!!!;;2;0;(59.9, 30.4)
22;1991;20181001;Дорожные знаки и светофоры;Отсутствует пешеходный переход  нет ни разметки  ни знаков  ни пешеходного светофора;Министерство транспорта и автомобильных дорог Нижегородской области;2;1;(56.2, 43.9)
94;1988;20181001;Деятельность органов власти в сфере безопасности дорожного движения;Проезд в запрещенном месте;Министерство транспорта и дорожного хозяйства Удмуртской Республики;1;0;(56.4, 53.7)
52;1989;20181001;Деятельность органов власти в сфере безопасности дорожного движения;СТО на площадке;;0;0;(54.9, 73.4)
33;1992;20181001;Дорожные знаки и светофоры;Поставить знак остановка и стоянка запрещена;;0;0;(58.6, 49.6)
50;1984;20181001;Дорожные знаки и светофоры;Изменение схемы работы доп. секции светофора;;0;0;(55.0, 82.9)
50;1985;20181001;Дорожные знаки и светофоры;Установка доп. секции светофора;;0;0;(55.0, 82.9)
45;1983;20180930;Дорожная разметка;Закрасили разметку;Правительство Москвы;2;0;(55.5, 37.5)
08;1981;20180929;Дорожные знаки и светофоры;Хабаровск;;2;1;(48.4, 135.0)
01;1982;20180929;Пешеходная инфраструктура;Отсутствует тротуар;Министерство строительства, транспорта, жилищно-коммунального хозяйства Алтайского края;0;0;(53.3, 83.7)
46;1979;20180928;Пешеходная инфраструктура;Проблема перехода через мост;;1;0;(55.9, 37.5)
04;1977;20180928;Дорожные знаки и светофоры;Увеличение времени светофора для пешеходов ;;1;0;(56.0, 92.7)
46;1974;20180928;Дорожные знаки и светофоры;Установка знака;;0;0;(55.9, 37.7)
68;1976;20180928;Дорожные знаки и светофоры;Не работает светофор;;0;0;(52.6, 41.4)
12;1975;20180928;Дорожные знаки и светофоры;Светофор;;0;0;(46.3, 48.0)
53;1971;20180927;Пешеходная инфраструктура;"Перенос пешеходного перехода или оборудование его светофором с кнопкой ""По требованию""";;1;0;(51.8, 55.1)
45;1969;20180927;Пешеходная инфраструктура;Невозможность перейти пешеходный переход в дождливую погоду;;0;0;(55.8, 37.6)
63;1973;20180927;Дорожные знаки и светофоры;Установка дополнительной секции светофора;Министерство транспорта и дорожного хозяйства Саратовской области;0;0;(51.5, 45.9)
45;1970;20180927;Пешеходная инфраструктура;Установка ИДН напротив выхода  с детской площадки;Правительство Москвы;0;0;(55.7, 37.7)
01;1972;20180927;Пешеходная инфраструктура;Отсутствие тротуара у детского садика корекционного типа 30;Министерство строительства, транспорта, жилищно-коммунального хозяйства Алтайского края;0;0;(53.3, 83.7)
46;1968;20180926;Деятельность органов власти в сфере безопасности дорожного движения;Опасный и аварийный перекресток.;;1;0;(55.9, 37.8)
45;1966;20180926;Пешеходная инфраструктура;Установка искусственных неровностей;Правительство Москвы;0;0;(55.6, 37.6)
30;1964;20180926;Пешеходная инфраструктура;Машины на тротуарах  машины под запрещающим знаком;;0;0;(53.0, 158.6)
01;1965;20180926;Качество дорожного покрытия;Небезопасные дороги;Министерство строительства, транспорта, жилищно-коммунального хозяйства Алтайского края;0;0;(53.3, 83.7)
45;1967;20180926;Дорожные знаки и светофоры;Отсутствие знака о запрете парковки;Правительство Москвы;0;0;(55.8, 37.4)
46;1959;20180925;Дорожные знаки и светофоры;Не работает светофор ;;6;1;(55.9, 37.4)
45;1955;20180925;Деятельность органов власти в сфере безопасности дорожного движения;Камера видеофиксации неисправна;Правительство Москвы;2;0;(55.7, 37.7)
70;1958;20180925;Дорожные знаки и светофоры;"Частые аварии на перекрестке ул. Рязанская (магазин ""Спар"")";;2;0;(54.1, 37.6)
45;1957;20180925;Пешеходная инфраструктура;Опасный пешеходный переход;Правительство Москвы;2;0;(55.7, 37.5)
17;1960;20180925;Деятельность органов власти в сфере безопасности дорожного движения;Необходимо расширение проезжей части для сглаживания изгиба дороги;Управление городского хозяйства администрации города Коврова;1;0;(56.3, 41.3)
17;1962;20180925;Деятельность органов власти в сфере безопасности дорожного движения;"Необходима установка бордюра и ограждения  а также ""лежачих полицейских""";Управление городского хозяйства администрации города Коврова;1;0;(56.3, 41.3)
36;1961;20180925;Качество дорожного покрытия;Обращение о неудовлетворительном состоянии улицы Дачной;;1;0;(53.1, 50.1)
04;1954;20180925;Качество дорожного покрытия;Многочисленные выбоины  отсутствие разметки на дорожном полотне  неправильная парковка;;0;0;(56.0, 92.8)
08;1953;20180925;Дорожные знаки и светофоры;Отсутствует разметка  отсутствуют знаки;;0;0;(48.3, 135.1)
45;1956;20180925;Пешеходная инфраструктура;Отсутсвие пешеходного перехода;Правительство Москвы;0;0;(55.8, 37.5)
46;1951;20180925;Дорожные знаки и светофоры;Установка знака;;0;0;(55.8, 37.3)
68;1952;20180924;Качество дорожного покрытия;Дорога через реку Вязовка;;1;0;(51.9, 42.0)
40;1949;20180924;Деятельность органов власти в сфере безопасности дорожного движения;Отсутствует пешеходный переход ;;1;0;(60.0, 30.2)
17;1946;20180924;Деятельность органов власти в сфере безопасности дорожного движения;Безопасность пешеходного перехода;Управление городского хозяйства администрации города Коврова;0;0;(56.3, 41.3)
45;1950;20180924;Деятельность органов власти в сфере безопасности дорожного движения;Пешеходная разметка ;;0;0;(55.7, 37.8)
01;1945;20180924;Пешеходная инфраструктура;Заблокирован тротуар;Министерство строительства, транспорта, жилищно-коммунального хозяйства Алтайского края;0;0;(52.5, 85.2)
33;1947;20180924;Качество дорожного покрытия;Ремонт дороги;;0;0;(58.5, 49.5)
65;1942;20180923;Дорожная разметка;Отсутствует разметка;Отдел развития электронного правительства Департамента информатизации и связи Свердловской области;0;0;(56.7, 60.6)
45;1943;20180923;Пешеходная инфраструктура;Пешеходный переход;Правительство Москвы;0;0;(55.6, 37.5)
45;1944;20180923;Дорожные знаки и светофоры;Камера фиксации нарушений проезда на красный сигнал светофора;Правительство Москвы;0;0;(55.6, 37.6)
46;1941;20180922;Дорожные знаки и светофоры;Изменение режима работы сфетофора;;5;0;(56.0, 37.1)
94;1940;20180922;Дорожная разметка;Изменение дорожной разметки и контроль соблюдения;Министерство транспорта и дорожного хозяйства Удмуртской Республики;0;0;(56.8, 53.2)
25;1933;20180921;Пешеходная инфраструктура;Нет пешеходного перехода через дорогу с интенсивным движением на перекрёстке вблизи учебных заведений.;;12;0;(52.2, 104.2)
65;1931;20180921;Деятельность органов власти в сфере безопасности дорожного движения;Перекрыть движение по улице Вонсовского;Отдел развития электронного правительства Департамента информатизации и связи Свердловской области;1;0;(56.7, 60.5)
38;1934;20180921;Пешеходная инфраструктура;Отсутствует пешеходный переход;Комитет региональной безопасности Курской области;1;0;(51.6, 36.1)
36;1932;20180921;Дорожные знаки и светофоры;Необходим пешеходный переход или светофор;;1;0;(53.2, 50.2)
45;1938;20180921;Пешеходная инфраструктура;Безопасный проход детей в школу № 1517;Правительство Москвы;0;0;(55.7, 37.4)
22;1935;20180921;Пешеходная инфраструктура;Отсутствие тротуара для прохода в школу;Министерство транспорта и автомобильных дорог Нижегородской области;0;0;(56.1, 43.7)
70;1939;20180921;Пешеходная инфраструктура;Безопасность пешеходов;;0;0;(54.0, 37.5)
46;1937;20180921;Пешеходная инфраструктура;Брошенный автомобиль;;0;0;(55.9, 37.7)
20;1936;20180921;Пешеходная инфраструктура;Небезопасный пешеходный переход;;0;0;(51.6, 39.2)
80;1922;20180920;Деятельность органов власти в сфере безопасности дорожного движения;Оборудование дороги искуственными неровностями - ограничителями скорости;;2;0;(54.7, 56.0)
57;1927;20180920;Пешеходная инфраструктура;Неосвещаемый пешеходный переход;;1;0;(58.0, 56.0)
75;1923;20180920;Дорожные знаки и светофоры;Артиллерийская - Котина;;1;0;(55.1, 61.4)
65;1921;20180920;Пешеходная инфраструктура;Необходим светофор или предупреждающие щиты о скором пешеходном переходе.;;1;0;(57.6, 63.0)
52;1920;20180920;Деятельность органов власти в сфере безопасности дорожного движения;Парковка на тротуаре;;1;0;(54.9, 73.3)
45;1929;20180920;Деятельность органов власти в сфере безопасности дорожного движения;Организовать поворот направо в два ряда;Правительство Москвы;0;0;(55.6, 37.5)
27;1930;20180920;Дорожные знаки и светофоры;Светофор;Министерство развития инфраструктуры Калининградской области ;0;0;(54.6, 20.7)
45;1925;20180920;Дорожные знаки и светофоры;Камера контроля за грузовым транспортом;Правительство Москвы;0;0;(55.7, 37.7)
45;1926;20180920;Дорожные знаки и светофоры;Комплекс видеофиксации нарушений скоростного режима;Правительство Москвы;0;0;(55.7, 37.7)
40;1928;20180920;Дорожные знаки и светофоры;Необходим светофор.;;0;0;(59.9, 30.4)
36;1915;20180919;Дорожные знаки и светофоры;Необходим светофор;Администрация городского округа Отрадный Самарской области;17;2;(53.1, 50.1)
45;1913;20180919;Качество дорожного покрытия;Яма под трамвайными путями.;;0;0;(55.8, 37.7)
58;1916;20180919;Пешеходная инфраструктура;Необходим нерегулируемый пешеходный переход ;Государственный комитет Псковской области по транспорту ;0;0;(57.8, 28.2)
45;1919;20180919;Пешеходная инфраструктура;Нет искусственных неровностей (лежачих полицейских);Правительство Москвы;0;0;(55.6, 37.7)
71;1912;20180919;Дорожные знаки и светофоры;Опасный участок для детей;Главное управление строительства Тюменской области;0;0;(58.2, 68.2)
20;1918;20180919;Качество дорожного покрытия;РАЗРУШЕННАЯ ДОРОГА;;0;0;(51.7, 39.1)
65;1917;20180919;Пешеходная инфраструктура;Необходимо ограждение вдоль проезжей части  защищающее пешеходов;Отдел развития электронного правительства Департамента информатизации и связи Свердловской области;0;0;(56.8, 60.5)
45;1914;20180919;Пешеходная инфраструктура;Пешеходный переход.;Правительство Москвы;0;0;(55.8, 37.7)
56;1911;20180918;Дорожные знаки и светофоры;Необходим светофор на пересечение ул. Тернопольская - Проспект Строителей ;;1;0;(53.2, 44.9)
25;1909;20180918;Дорожная разметка;Отсутствует дорожная разметка;;1;0;(52.2, 104.3)
05;1910;20180918;Качество дорожного покрытия;Яма рядом с пешеходным переходом возле школы;;0;0;(43.1, 131.9)
50;1899;20180917;Деятельность органов власти в сфере безопасности дорожного движения;Открыть проезд по улице;;2;0;(55.0, 82.9)
40;1906;20180917;Дорожные знаки и светофоры;Необходим светофор для школьников.;;2;0;(59.9, 30.3)
68;1896;20180917;Качество дорожного покрытия;Ямы на дорогах  отсутствие дорожного покрытия ;;1;0;(53.1, 41.2)
46;1907;20180917;Деятельность органов власти в сфере безопасности дорожного движения;Нарушение водителями правил ПДД;;1;0;(55.8, 37.9)
49;1902;20180917;Качество дорожного покрытия;Многочисленные повреждения дорожного покрытия  которые представляют серьёзную опасность для участников дорожного движения ;;1;0;(57.5, 32.6)
45;1900;20180917;Пешеходная инфраструктура;Опасный для пешеходов участок;Правительство Москвы;0;0;(55.8, 37.5)
75;1898;20180917;Дорожная разметка;Дорожная разметка;;0;0;(55.1, 61.2)
22;1905;20180917;Дорожные знаки и светофоры;Светофоры и пешеходные переходы;Министерство транспорта и автомобильных дорог Нижегородской области;0;0;(56.5, 43.5)
46;1904;20180917;Пешеходная инфраструктура;Отсутствует пешеходный переход;;0;0;(55.5, 38.1)
45;1908;20180917;Дорожные знаки и светофоры;Переход через Профсоюзную улицу;;0;0;(55.6, 37.5)
75;1897;20180917;Дорожная разметка;Дорожная разметка;;0;0;(55.1, 61.2)
40;1901;20180917;Дорожная разметка;Разметка перекрестка Спб  ул. Яхтенная - Савушкина;;0;0;(59.9, 30.2)
15;1903;20180917;Качество дорожного покрытия;Требуется замена асфальтного покрытия ;;0;1;(53.3, 34.3)
92;1895;20180916;Деятельность органов власти в сфере безопасности дорожного движения;Камень на развороте;;1;0;(55.7, 52.0)
35;1894;20180916;Качество дорожного покрытия;Дороги нет!;Государственный комитет дорожного хозяйства Республики Крым;1;0;(44.9, 34.0)
94;1893;20180916;Пешеходная инфраструктура;Отсутствует пешеходная зона;Министерство транспорта и дорожного хозяйства Удмуртской Республики;0;0;(56.8, 53.2)
46;1892;20180916;Деятельность органов власти в сфере безопасности дорожного движения;Не справляется ливневая канализация;;0;0;(55.9, 37.4)
30;1891;20180915;Качество дорожного покрытия;Жалоба на неудовлетворительное (аварийное) состояние дороги и части дороги  которой вообще не стало  где расположены многоквартирные дома. ;;0;0;(53.0, 158.7)
45;1880;20180914;Пешеходная инфраструктура;Требуется зебра и лежачие полицейские!!!!;Правительство Москвы;3;0;(55.7, 37.9)
45;1883;20180914;Дорожные знаки и светофоры;Сквозной проезд по жилой зоне  по придворовой территории;;1;0;(55.7, 37.7)
18;1885;20180914;Дорожные знаки и светофоры;Установить знак «Стоянка запрещена»;Комитет транспорта и дорожного хозяйства Волгоградской области;0;0;(48.7, 44.5)
40;1890;20180914;Дорожные знаки и светофоры;Необходимость установки светофорного обьекта;;0;0;(59.9, 30.2)
52;1878;20180914;Пешеходная инфраструктура;Необходимы ограничения парковочных мест при школе;;0;0;(54.9, 73.2)
92;1881;20180914;Пешеходная инфраструктура;Сгорела лампа освещения пешеходного перехода! ;;0;0;(55.8, 49.0)
92;1882;20180914;Дорожные знаки и светофоры;Сделать перекресток регулируемым (установить светофор);;0;0;(55.8, 49.0)
46;1887;20180914;Пешеходная инфраструктура;Отсутствует пешеходный переход;;0;0;(55.5, 38.1)
08;1871;20180914;Пешеходная инфраструктура;Необходим светофор;;0;0;(48.5, 135.0)
45;1889;20180914;Дорожная разметка;Двойная сплошная;Правительство Москвы;0;0;(55.7, 37.7)
18;1886;20180914;Качество дорожного покрытия;Необходим срочный ремонт дорожного покрытия и нанесение разметки;Комитет транспорта и дорожного хозяйства Волгоградской области;0;0;(48.7, 44.5)
92;1879;20180914;Пешеходная инфраструктура;"Разметка и знак ""осторожно дети""";;0;0;(55.8, 48.4)
45;1888;20180914;Пешеходная инфраструктура;Установка искусственной неровности ;Правительство Москвы;0;0;(55.8, 37.5)
46;1884;20180914;Дорожные знаки и светофоры;Нужна камера или лежачий полицейский ;;0;0;(55.2, 38.6)
78;1873;20180913;Пешеходная инфраструктура;Безопасный пешеходный переход;;4;0;(57.6, 39.9)
92;1876;20180913;Дорожные знаки и светофоры;Отсутствует разметка и светофоры на дороге ;;0;0;(55.7, 49.2)
46;1875;20180913;Дорожная разметка;Изменение парковочных пространств на улице Чистякова;;0;0;(55.6, 37.3)
28;1877;20180913;Пешеходная инфраструктура;Отсутствуют дорожные знаки ограничения скорости  лежачие полицейские ;;0;0;(57.7, 34.3)
45;1874;20180913;Деятельность органов власти в сфере безопасности дорожного движения;Откройте снова переезд у станции Щербинка!;;0;0;(55.5, 37.5)
05;1864;20180912;Качество дорожного покрытия;Аварийный участок дороги;;2;0;(43.0, 131.9)
28;1870;20180912;Пешеходная инфраструктура;Отсутствуют ограничители скорости ;;1;0;(57.5, 34.5)
71;1866;20180912;Ремонтные работы;Нужен регулировщик;Главное управление строительства Тюменской области;0;0;(57.1, 65.4)
36;1869;20180912;Дорожные знаки и светофоры;Ограничение стоянки автотранспорта по чётным и нечётным дням недели;Администрация городского округа Отрадный Самарской области;0;0;(53.2, 50.2)
03;1867;20180912;Дорожные знаки и светофоры;Не работает светофор;;0;0;(45.0, 38.9)
03;1868;20180912;Пешеходная инфраструктура;Нет пешеходного перехода;;0;0;(45.0, 38.9)
65;1865;20180912;Дорожные знаки и светофоры;Запретить парковку;Отдел развития электронного правительства Департамента информатизации и связи Свердловской области;0;0;(56.8, 60.6)
70;1853;20180911;Пешеходная инфраструктура;Организация пешеходного перехода;;1;0;(54.2, 37.5)
45;1863;20180911;Пешеходная инфраструктура;Отсутствукт пешеходный переход у остановки Москва  ул. Нагорная 2.;Правительство Москвы;1;0;(55.6, 37.6)
50;1860;20180911;Дорожная разметка;Разрыв двойной сплошной;;0;0;(54.9, 83.1)
46;1855;20180911;Качество дорожного покрытия;Основная магистраль деревни не имеет дорожного покрытия  под дорогой проходит газопровод;;0;0;(55.5, 37.7)
50;1857;20180911;Дорожные знаки и светофоры;Улица Радиостанция № 2 отрезана микрорайоном;;0;0;(54.9, 83.0)
50;1859;20180911;Дорожные знаки и светофоры;Оптимизация работы светофора Версаева-Одоевского;;0;0;(54.9, 83.1)
50;1861;20180911;Дорожная разметка;Двойная сплошная не нанесена;;0;0;(54.8, 83.0)
75;1854;20180911;Деятельность органов власти в сфере безопасности дорожного движения;Неправомерная парковка на проезжей части;;0;0;(55.1, 61.3)
50;1858;20180911;Дорожные знаки и светофоры;Добавить секцию поворот направо;;0;0;(54.9, 83.0)
80;1862;20180911;Дорожные знаки и светофоры;Разрешение поворота налево с Проспекта Октября на улицу Чудинова;;0;0;(54.7, 56.0)
63;1856;20180911;Деятельность органов власти в сфере безопасности дорожного движения;Установка дорожный ограждений;Министерство транспорта и дорожного хозяйства Саратовской области;0;0;(51.4, 45.9)
75;1851;20180911;Деятельность органов власти в сфере безопасности дорожного движения;Отсутствие наружного освещения  ненадлежащее содержание  автомобильной городской инфраструктуры.;;0;0;(55.7, 60.7)
34;1852;20180911;Деятельность органов власти в сфере безопасности дорожного движения;Перенос остановок;;0;0;(57.9, 41.1)
75;1836;20180910;Пешеходная инфраструктура;Необходим пешеходный переход с желтой разметкой;;3;0;(55.1, 61.6)
40;1846;20180910;Пешеходная инфраструктура;Нужен пешеходный переход около остановки общественного транспорта;;2;0;(59.8, 30.3)
95;1839;20180910;Качество дорожного покрытия;Состояние Дороги Удовлетворительное;;1;0;(53.7, 91.3)
45;1849;20180910;Деятельность органов власти в сфере безопасности дорожного движения;Парковка автомобилей под окнами ;;1;0;(55.7, 37.7)
08;1843;20180910;Дорожные знаки и светофоры;Не работает светофор;;0;0;(48.5, 135.1)
80;1834;20180910;Качество дорожного покрытия;Дорога проселочная хотя относится к городу;;0;0;(53.4, 56.0)
45;1841;20180910;Деятельность органов власти в сфере безопасности дорожного движения;Обезопасить участок дороги;;0;0;(55.6, 37.5)
75;1844;20180910;Дорожные знаки и светофоры;Отсутствует разметка  необходим светофор ;;0;0;(55.2, 61.2)
